StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package,Cluster
38230,Male,Chennai,Tier2,ECE,Embedded,Yes,No,7.4,7.03,7.51,6.96,7.4,7.19,6.89,7.51,7.34,100.0,2,3,3.0,2,2,69.6,3.3,70.5,72.9,1,Mid,1,0,8.31,2
38231,Male,Bangalore,Tier1,Mechanical,Embedded,Yes,No,9.18,9.04,8.77,8.77,8.79,9.29,9.1,9.3,9.08,100.0,3,4,3.0,5,2,74.3,3.0,80.2,79.9,1,High,1,0,18.7,2
38232,Female,Chennai,Tier1,Civil,DataScience,No,No,6.36,6.52,7.12,6.36,6.46,6.88,6.25,6.02,6.48,76.9,1,3,2.0,2,1,63.9,3.2,52.9,41.7,0,Low,1,0,6.01,0
38235,Male,Kochi,Tier1,ECE,AI,No,No,8.14,7.88,8.45,8.24,7.96,8.23,7.93,8.46,8.21,100.0,1,1,4.0,4,1,77.2,4.2,78.8,76.0,1,High,1,0,22.09,0
38236,Female,Hyderabad,Tier1,Civil,Networking,No,No,6.93,7.04,6.6,7.15,6.83,7.19,6.48,7.8,6.95,88.1,1,3,3.0,3,1,89.9,4.4,64.8,,1,Mid,1,0,8.1,0
38237,Female,Hyderabad,Tier1,ECE,DataScience,Yes,No,7.89,8.87,8.65,8.56,8.2,8.51,8.85,8.51,8.46,77.7,2,3,3.0,3,1,87.5,,81.5,65.8,1,High,1,0,18.12,2
38238,Female,Kochi,Tier2,IT,DataScience,Yes,No,8.54,8.53,8.89,9.26,9.07,8.7,9.29,9.18,4.42,50.01235705,2,4,3.0,2,1,33.1,4.9,4.5,74.8,1,High,1,1,18.59,1
38239,Male,Hyderabad,Tier2,ECE,Embedded,Yes,No,6.53,6.98,7.24,7.1,7.18,7.76,7.27,7.4,7.15,76.1,1,3,2.0,2,0,67.0,3.3,60.1,46.8,1,Mid,1,0,8.27,0
38240,Male,Chennai,Tier2,ECE,Networking,Yes,No,8.26,7.85,8.38,8.24,8.82,7.98,8.32,8.04,8.27,78.8,1,2,2.0,3,1,68.2,3.2,48.4,38.4,1,High,1,0,18.51,0
38241,Female,Chennai,Tier2,ECE,Embedded,Yes,Yes,8.32,8.33,8.84,8.01,8.47,8.2,8.29,8.01,8.28,67.4,1,2,2.0,2,1,69.6,3.0,48.2,,0,High,1,0,18.13,0
38242,Male,Mumbai,Tier2,ECE,Embedded,No,No,6.04,7.02,7.15,6.75,7.11,7.06,6.9,7.54,7.11,76.3,1,4,3.0,4,2,79.0,4.2,83.2,89.9,1,Mid,1,0,8.64,2
38243,Male,Chennai,Tier1,ECE,Embedded,No,No,7.19,7.62,8.21,8.23,8.22,8.04,8.45,8.27,8.07,83.8,2,4,3.0,3,1,57.1,4.7,97.2,77.4,1,High,1,0,22.74,2
38244,Female,Bangalore,Tier1,Mechanical,AI,No,No,9.45,9.1,8.81,8.07,9.54,8.89,9.05,9.78,9.26,85.9,1,3,2.0,3,2,81.0,5.0,60.5,81.1,1,High,1,0,25.17,2
38245,Female,Mumbai,Tier2,IT,AI,No,No,6.41,7.36,7.0,7.28,6.51,6.6,6.69,6.63,6.86,74.3,1,1,2.0,2,1,68.7,3.9,47.7,54.6,1,Mid,1,0,8.67,0
38246,Female,Bangalore,Tier1,ECE,Networking,Yes,No,9.6,9.76,9.57,9.44,8.95,9.53,9.76,9.74,9.57,67.5,1,1,2.0,2,1,75.4,4.0,40.3,51.2,0,High,1,0,18.02,0
38247,Male,Hyderabad,Tier1,EE,Networking,Yes,No,8.11,9.14,8.53,8.52,8.87,8.34,8.41,8.27,8.59,79.8,1,1,1.0,1,0,62.6,2.5,48.3,50.7,0,High,1,0,18.38,0
38249,Male,Kolkata,Tier3,ECE,Networking,Yes,No,5.44,5.44,4.94,5.47,5.03,5.16,5.22,4.51,5.28,66.9,0,0,1.0,0,0,46.6,1.8,30.6,35.2,0,Low,0,0,0.0,1
38250,Female,Delhi,Tier2,Mechanical,AI,Yes,No,7.77,7.53,7.25,7.35,7.49,7.78,7.46,8.13,7.73,79.6,1,2,1.0,2,0,59.8,2.7,42.2,53.7,1,Mid,1,0,8.76,0
38251,Male,Kolkata,Tier2,ECE,DataScience,Yes,No,6.26,6.48,6.63,6.46,7.36,6.3,6.47,6.2,6.47,90.3,2,2,1.0,2,1,63.3,2.5,63.1,55.0,0,Low,0,0,0.0,0
38252,Female,Chennai,Tier3,IT,DataScience,No,No,5.56,5.2,4.64,5.24,4.92,4.92,5.2,4.63,4.95,58.6,0,0,0.0,0,0,46.7,2.2,25.5,30.5,0,Low,0,0,0.0,1
38254,Male,Mumbai,Tier2,Mechanical,Networking,No,No,9.02,9.6,9.37,9.95,9.34,10.0,9.79,9.44,9.68,81.2,3,4,2.0,2,2,91.5,4.4,76.3,69.2,1,High,1,0,25.91,2
38255,Female,Delhi,Tier1,Civil,Embedded,No,No,7.13,7.21,7.83,7.05,7.31,7.5,7.09,7.72,7.21,77.6,1,2,2.0,1,0,72.1,3.4,49.5,50.7,0,Mid,1,0,8.87,0
38256,Male,Jaipur,Tier3,EE,DataScience,No,No,5.04,4.8,5.12,5.81,4.94,4.49,4.86,4.55,4.99,57.5,0,0,1.0,1,0,,,34.6,30.8,1,Low,0,0,0.0,1
38257,Female,Chennai,Tier3,CS,DataScience,No,No,5.02,5.53,4.72,5.14,5.55,5.16,4.98,5.0,5.11,68.4,1,1,1.0,1,0,46.2,1.3,23.7,26.4,0,Low,0,0,0.0,1
38258,Male,Delhi,Tier2,Mechanical,Networking,No,No,8.14,8.19,8.46,8.14,8.36,8.29,8.89,8.55,8.47,89.5,1,4,4.0,2,1,75.2,4.3,93.2,,0,High,1,0,18.26,2
38259,Female,Kolkata,Tier3,CS,AI,No,No,6.0,6.2,6.31,6.62,5.94,6.39,6.58,6.17,6.44,50.0,0,1,1.0,1,0,44.0,1.8,31.4,24.5,1,Low,0,0,0.0,1
38260,Male,Delhi,Tier3,Civil,Embedded,No,No,5.5,5.08,5.2,4.84,5.0,4.85,4.61,4.91,5.01,59.8,0,0,1.0,0,0,38.6,2.1,25.9,27.8,1,Low,0,0,0.0,1
38261,Female,Pune,Tier1,CS,Networking,No,No,7.65,7.3,7.58,7.76,7.9,8.06,8.11,7.71,7.95,77.7,3,4,2.0,4,0,72.1,3.6,79.2,77.0,1,Mid,1,0,8.04,2
38262,Female,Pune,Tier2,ECE,Networking,No,No,6.46,6.2,6.95,6.29,6.59,6.3,6.43,6.14,6.52,52.7,0,2,1.0,0,0,40.3,2.1,22.8,34.6,0,Mid,0,0,0.0,1
38264,Male,Pune,Tier1,Civil,AI,No,No,8.36,8.27,8.75,8.78,9.02,8.36,8.51,8.86,8.43,90.5,1,4,3.0,3,1,88.5,4.2,73.1,84.1,1,High,1,0,22.92,2
38265,Female,Jaipur,Tier2,Mechanical,Networking,Yes,No,6.94,7.17,6.82,7.21,6.61,6.85,7.05,7.15,6.87,66.5,1,1,2.0,2,0,78.2,2.9,49.7,45.5,1,Mid,1,0,8.08,0
38266,Male,Chennai,Tier2,ECE,AI,No,No,8.28,8.26,8.24,8.0,8.31,8.33,8.4,7.81,8.18,82.2,2,3,3.0,3,2,78.2,4.2,74.9,69.6,0,High,1,0,18.48,2
38267,Male,Bangalore,Tier1,Civil,Networking,No,No,8.57,8.86,8.77,9.31,8.63,8.48,9.03,9.37,9.02,89.1,1,2,1.0,2,0,59.5,3.6,66.4,,1,High,1,0,18.6,0
38268,Male,Bangalore,Tier3,ECE,Networking,Yes,Yes,5.19,4.88,4.96,4.46,4.51,5.0,5.2,5.08,5.0,66.7,0,1,0.0,0,0,58.9,2.7,28.9,32.0,0,Low,0,0,0.0,1
38269,Male,Hyderabad,Tier2,ECE,Networking,Yes,No,5.68,5.83,5.54,6.18,5.85,6.27,6.11,6.14,5.88,76.7,1,0,1.0,2,1,52.7,2.6,51.7,,1,Low,0,0,0.0,0
38270,Male,Ahmedabad,Tier3,ECE,Networking,Yes,Yes,7.79,7.62,7.52,7.51,7.62,7.72,8.53,7.75,7.8,84.7,1,1,2.0,2,0,,4.2,58.0,50.7,0,Mid,1,0,8.06,0
38271,Female,Delhi,Tier3,Mechanical,DataScience,No,Yes,5.95,5.29,5.81,6.14,5.61,6.18,5.17,5.61,5.54,62.0,0,0,0.0,0,0,42.3,,24.3,31.4,0,Low,0,0,0.0,1
38272,Female,Ahmedabad,Tier3,ECE,Networking,Yes,No,5.56,5.99,6.26,5.62,5.79,5.79,5.96,5.6,5.85,50.0,0,0,1.0,1,0,51.4,2.0,24.5,31.3,0,Low,0,0,0.0,1
38273,Female,Mumbai,Tier1,CS,Networking,Yes,No,6.47,7.15,6.63,6.48,7.16,6.77,6.48,7.11,6.98,76.4,2,3,3.0,5,1,,4.7,85.8,71.6,1,Mid,1,0,8.56,2
38274,Male,Bangalore,Tier3,ECE,DataScience,No,No,5.74,5.47,5.74,5.2,5.63,5.71,5.48,5.7,5.62,65.1,0,1,1.0,0,0,42.6,1.9,24.7,20.4,1,Low,0,0,0.0,1
38275,Male,Chennai,Tier1,ECE,AI,Yes,No,8.05,7.82,7.24,8.01,7.82,8.2,7.71,8.19,8.0,93.3,2,4,4.0,3,1,93.3,4.2,87.8,82.8,0,Mid,1,0,8.12,2
38276,Female,Hyderabad,Tier2,CS,DataScience,No,No,7.14,7.7,7.5,7.89,8.22,8.08,7.88,8.18,7.69,90.3,1,5,3.0,3,1,88.5,3.5,66.5,82.0,0,Mid,1,0,8.84,2
38277,Male,Bangalore,Tier3,Civil,DataScience,Yes,No,4.87,4.76,4.9,4.9,5.08,4.46,4.64,4.17,4.9,90.7,1,2,2.0,1,1,55.7,3.0,53.0,71.2,0,Low,0,0,0.0,0
38278,Male,Pune,Tier2,ECE,AI,No,No,7.17,7.2,7.2,7.42,8.0,7.65,7.69,7.13,7.42,84.3,1,3,1.0,1,1,68.4,5.0,44.4,49.5,0,Mid,1,0,8.22,0
38279,Female,Mumbai,Tier1,ECE,Networking,No,Yes,7.62,7.87,7.81,8.42,7.64,8.03,8.28,8.43,8.04,77.9,1,1,3.0,2,1,67.7,2.3,60.9,48.4,0,High,0,0,0.0,0
38280,Female,Mumbai,Tier1,CS,Networking,Yes,No,8.45,8.73,8.46,8.97,8.68,8.82,8.37,8.53,8.64,99.5,2,4,2.0,3,1,85.1,3.8,71.0,73.3,1,High,1,0,22.06,2
38281,Male,Mumbai,Tier2,IT,DataScience,Yes,Yes,7.19,7.58,7.42,7.55,7.69,7.93,7.84,7.59,7.72,100.0,2,4,3.0,2,1,75.8,4.5,89.7,78.2,1,Mid,1,0,12.22,2
38283,Male,Pune,Tier1,IT,AI,No,No,7.49,7.94,7.7,8.64,8.02,7.88,8.0,8.01,7.94,86.8,0,3,3.0,4,1,64.6,3.6,76.4,,0,Mid,1,0,8.3,0
38284,Male,Pune,Tier1,Mechanical,Embedded,Yes,No,8.29,8.53,8.37,8.8,8.49,8.78,8.98,8.38,8.55,97.6,3,3,3.0,4,1,93.5,,71.8,85.8,1,High,1,0,18.27,2
38285,Female,Mumbai,Tier3,CS,DataScience,No,No,6.66,6.11,6.06,6.3,5.43,5.75,6.03,5.94,5.96,60.6,0,0,0.0,1,0,47.2,1.7,29.8,34.8,0,Low,0,0,0.0,1
38286,Male,Kochi,Tier2,ECE,DataScience,No,No,8.98,8.66,8.63,8.93,8.61,8.8,8.83,8.77,8.81,79.9,0,1,2.0,2,1,80.7,3.0,54.6,49.0,0,High,1,0,18.4,0
38287,Male,Pune,Tier3,Mechanical,Embedded,Yes,No,6.1,6.8,6.89,6.56,6.63,6.22,5.85,6.72,6.38,66.4,1,2,,2,0,83.0,2.4,59.9,35.1,1,Low,0,0,0.0,0
38288,Female,Mumbai,Tier2,CS,Embedded,Yes,No,9.17,9.3,9.45,9.54,9.51,9.58,9.5,9.31,9.6,100.0,2,3,3.0,3,2,85.3,4.9,75.7,,1,High,1,0,18.2,2
38289,Female,Kochi,Tier3,Mechanical,Embedded,Yes,Yes,4.87,5.45,4.81,5.51,5.07,4.86,4.88,4.89,5.06,53.6,1,0,0.0,0,0,39.0,2.0,26.6,29.7,1,Low,0,0,0.0,1
38290,Female,Jaipur,Tier3,CS,DataScience,Yes,No,6.5,7.48,5.91,6.77,6.36,6.42,6.58,6.27,6.5,65.5,0,0,0.0,1,0,55.2,1.7,21.1,30.1,1,Low,0,0,0.0,1
38291,Male,Hyderabad,Tier1,Civil,AI,No,No,8.33,8.49,9.19,9.24,8.64,9.01,9.08,8.91,9.01,96.6,2,3,3.0,4,1,72.8,5.0,70.9,73.0,0,High,1,0,18.02,2
38292,Male,Delhi,Tier1,IT,AI,No,Yes,6.31,6.07,5.65,6.25,6.09,6.4,6.4,5.87,6.33,87.1,1,2,,2,0,64.1,3.7,49.5,49.3,1,Low,0,0,0.0,0
38293,Male,Hyderabad,Tier2,Mechanical,Networking,No,No,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.91,9.87,85.7,2,4,3.0,3,1,85.5,5.0,96.1,69.9,1,High,1,0,25.27,2
38294,Male,Hyderabad,Tier3,Civil,DataScience,No,No,5.53,5.16,5.54,6.18,4.75,5.0,4.9,5.42,5.31,50.0,0,1,1.0,1,1,47.8,1.4,25.9,38.0,0,Low,0,0,0.0,1
38295,Male,Kochi,Tier1,ECE,Embedded,Yes,No,7.06,7.17,7.21,6.35,6.97,7.14,6.87,7.06,6.91,82.8,1,4,4.0,3,1,,3.9,87.6,73.0,1,Mid,1,0,8.5,2
38296,Female,Kolkata,Tier2,Civil,Networking,Yes,No,8.43,8.77,8.38,8.57,8.41,8.28,8.34,8.23,8.28,84.2,2,2,0.0,3,0,77.7,2.7,47.0,51.9,0,High,1,0,18.89,0
38297,Male,Delhi,Tier3,IT,Networking,Yes,No,8.21,8.85,8.2,8.13,8.13,8.15,8.65,8.99,8.57,61.0,1,2,1.0,3,1,75.8,3.1,43.0,56.6,1,High,1,0,18.56,0
38299,Male,Ahmedabad,Tier2,CS,AI,Yes,Yes,6.95,6.94,7.02,6.36,6.18,6.65,5.99,6.47,6.62,57.1,0,1,1.0,1,0,42.3,2.2,24.6,23.3,0,Mid,0,0,0.0,1
38300,Female,Mumbai,Tier2,Mechanical,Embedded,Yes,No,5.03,5.03,4.58,5.02,5.12,4.84,4.64,5.18,4.83,60.6,1,2,2.0,1,0,79.9,2.4,52.1,47.6,1,Low,0,0,0.0,1
38301,Female,Pune,Tier2,CS,Embedded,Yes,No,5.84,5.84,5.88,5.72,6.07,6.44,6.45,5.87,6.27,64.6,0,1,1.0,1,0,44.3,2.2,33.3,32.4,0,Low,0,0,0.0,1
38302,Female,Mumbai,Tier1,ECE,Networking,Yes,No,5.89,5.68,5.57,6.1,5.82,5.52,6.05,6.49,5.74,75.3,1,2,,2,1,67.1,,62.2,57.7,1,Low,0,0,0.0,0
38303,Male,Hyderabad,Tier1,Civil,DataScience,Yes,No,10.0,10.0,9.18,10.0,9.72,10.0,10.0,9.92,9.93,86.7,1,2,2.0,4,1,86.4,3.8,84.9,83.8,1,High,1,0,25.32,2
38305,Female,Kochi,Tier2,CS,Embedded,Yes,No,5.05,5.2,5.85,5.07,4.94,5.47,5.34,6.05,5.39,80.0,2,2,1.0,2,0,73.1,2.9,54.2,49.2,0,Low,1,0,3.58,0
38306,Male,Ahmedabad,Tier2,EE,Networking,Yes,No,7.73,8.26,7.98,7.95,7.47,7.76,7.93,8.16,7.85,74.1,2,1,2.0,2,0,73.5,3.6,53.6,47.0,0,Mid,1,0,8.49,0
38307,Female,Hyderabad,Tier3,CS,AI,Yes,Yes,5.78,6.05,6.33,5.91,5.89,5.91,6.35,5.46,5.92,62.4,1,1,0.0,0,0,44.2,2.5,26.8,30.5,0,Low,0,0,0.0,1
38308,Male,Hyderabad,Tier3,Mechanical,Embedded,Yes,No,5.99,6.45,6.04,6.06,5.91,6.32,6.45,6.18,6.2,81.0,1,2,1.0,1,1,63.2,3.3,55.3,,0,Low,1,0,3.53,0
38309,Male,Mumbai,Tier3,Mechanical,Networking,No,No,5.98,6.38,6.07,6.04,6.15,6.09,5.79,5.87,6.21,50.0,0,1,0.0,1,1,50.4,2.6,26.8,29.8,1,Low,0,0,0.0,1
38310,Male,Kolkata,Tier3,EE,AI,Yes,No,6.16,7.25,6.62,6.82,7.04,6.8,7.22,6.59,6.9,85.3,1,2,1.0,2,0,64.5,2.6,48.5,37.8,1,Mid,1,0,10.18,0
38311,Female,Bangalore,Tier1,IT,Embedded,Yes,No,8.66,8.6,8.17,8.73,8.3,8.68,8.73,8.83,8.61,99.9,1,3,3.0,4,2,94.1,5.0,90.8,73.9,1,High,1,0,22.73,2
38313,Male,Hyderabad,Tier3,EE,Networking,Yes,No,5.8,5.89,5.79,5.27,6.13,5.6,4.94,4.66,5.35,54.8,1,0,0.0,0,0,45.9,1.0,36.1,23.3,1,Low,0,0,0.0,1
38314,Male,Mumbai,Tier1,IT,AI,No,No,8.24,7.8,8.22,7.91,7.77,8.84,8.59,8.7,8.3,100.0,3,3,3.0,4,2,90.7,4.1,66.0,69.0,1,High,1,0,22.05,2
38315,Male,Ahmedabad,Tier1,ECE,Networking,Yes,No,5.96,6.62,5.78,7.51,6.66,7.2,6.81,6.54,6.48,82.0,2,3,2.0,2,1,74.4,3.1,84.1,74.2,1,Low,1,0,5.64,2
38316,Male,Pune,Tier1,Civil,Embedded,No,No,9.12,8.58,9.24,8.74,8.67,8.47,9.51,9.33,8.87,93.7,3,3,,5,2,,4.8,69.1,79.1,1,High,1,0,22.01,2
38317,Male,Hyderabad,Tier2,Civil,Embedded,No,No,8.27,8.37,7.76,8.78,8.04,8.43,8.43,8.29,8.18,74.1,2,2,3.0,1,0,58.3,,57.8,50.0,0,High,1,0,18.12,0
38318,Female,Ahmedabad,Tier2,ECE,Embedded,Yes,No,7.56,7.59,7.93,7.55,7.61,7.92,7.55,6.76,7.46,84.8,1,1,,1,1,65.7,3.1,43.2,47.2,1,Mid,1,0,12.87,0
38319,Male,Chennai,Tier1,EE,DataScience,No,No,8.37,7.8,8.22,8.03,8.63,7.69,8.68,8.81,8.35,87.5,1,2,3.0,2,1,72.9,4.6,74.7,53.5,1,High,1,0,22.8,0
38320,Male,Delhi,Tier1,ECE,Networking,Yes,No,9.38,9.22,8.9,8.73,9.54,9.22,8.94,9.36,4.33,52.86911221,1,2,2.0,1,1,38.0,2.6,4.8,46.2,1,High,1,1,18.16,1
38321,Male,Hyderabad,Tier2,CS,DataScience,No,No,9.1,9.18,8.7,8.73,8.49,8.53,8.83,8.56,8.93,71.5,1,2,2.0,1,1,70.4,2.3,52.3,55.0,0,High,1,0,18.82,0
38322,Female,Kochi,Tier2,EE,Embedded,Yes,No,5.61,6.25,6.25,6.13,5.66,5.68,5.87,6.17,5.97,71.9,1,1,1.0,2,0,64.5,3.7,44.2,35.1,1,Low,0,0,0.0,0
38323,Male,Bangalore,Tier3,ECE,Embedded,Yes,No,5.64,5.01,5.07,5.18,4.79,5.5,5.54,5.54,5.24,50.6,0,1,1.0,0,0,51.2,2.5,22.6,33.4,0,Low,0,0,0.0,1
38325,Male,Bangalore,Tier2,ECE,Networking,No,No,7.31,7.27,6.67,7.7,7.18,7.48,6.67,6.91,7.04,85.2,1,2,2.0,2,1,72.7,3.2,52.3,46.0,0,Mid,1,0,10.24,0
38326,Male,Mumbai,Tier2,Mechanical,Embedded,No,No,7.39,7.93,7.95,7.63,8.14,7.44,7.99,7.46,7.65,72.3,1,3,,3,1,,4.1,89.0,,1,Mid,1,0,9.33,2
38327,Female,Kochi,Tier3,Mechanical,Embedded,Yes,Yes,6.06,6.08,5.68,6.0,5.52,5.56,5.43,5.4,5.6,60.1,0,1,0.0,1,1,54.0,1.9,30.2,29.0,1,Low,0,0,0.0,1
38328,Male,Hyderabad,Tier1,IT,AI,Yes,No,7.44,7.09,6.91,7.82,7.3,7.5,7.28,7.66,7.28,84.2,2,3,3.0,2,1,,3.8,73.1,69.6,0,Mid,1,0,8.49,2
38329,Male,Kolkata,Tier2,Civil,Embedded,No,No,8.68,8.16,8.13,8.97,8.36,8.56,8.02,8.35,8.4,76.9,0,1,2.0,2,1,77.6,3.4,64.7,56.9,1,High,1,0,22.14,0
38330,Male,Chennai,Tier2,IT,Networking,Yes,No,6.24,6.44,6.11,5.65,5.63,6.36,6.74,5.94,6.09,56.2,0,1,0.0,1,0,44.4,1.8,36.0,27.9,1,Low,0,0,0.0,1
38331,Male,Delhi,Tier3,Mechanical,Networking,Yes,No,5.19,5.67,5.05,4.9,5.2,5.1,5.93,5.56,5.26,63.7,0,1,0.0,1,0,50.4,2.1,28.7,30.2,0,Low,0,0,0.0,1
38332,Male,Hyderabad,Tier2,CS,DataScience,Yes,No,5.95,6.4,6.65,6.4,6.33,6.29,6.14,5.39,6.05,51.8,0,0,,1,0,43.0,3.1,30.6,,0,Low,0,0,0.0,1
38333,Male,Kochi,Tier3,CS,DataScience,No,No,5.21,4.72,4.68,4.95,4.92,4.53,4.6,4.42,4.78,63.3,0,1,0.0,1,1,42.3,3.2,33.1,30.9,1,Low,0,0,0.0,1
38336,Female,Ahmedabad,Tier2,ECE,Networking,No,No,9.5,10.0,9.63,9.68,10.0,9.76,10.0,10.0,9.91,74.2,2,4,3.0,3,2,67.8,3.8,73.4,,1,High,1,0,18.7,2
38337,Male,Jaipur,Tier3,ECE,DataScience,Yes,Yes,6.85,6.31,6.37,6.43,6.79,6.79,6.1,6.59,6.54,71.1,0,1,1.0,0,0,42.7,2.3,19.0,37.9,0,Mid,0,0,0.0,1
38338,Male,Delhi,Tier2,Civil,DataScience,Yes,No,6.34,5.55,6.16,5.94,5.94,5.44,5.5,5.17,5.68,61.4,0,2,1.0,1,0,46.8,1.7,23.4,25.1,1,Low,0,0,0.0,1
38339,Male,Bangalore,Tier1,CS,Networking,Yes,No,8.17,8.78,8.47,8.33,8.14,8.68,8.72,8.73,8.55,78.2,2,3,3.0,3,1,66.9,4.5,76.9,82.1,1,High,1,0,22.66,2
38340,Male,Hyderabad,Tier2,EE,Embedded,Yes,No,6.74,6.35,5.82,6.49,6.42,7.05,5.99,6.53,6.3,77.2,1,2,2.0,1,2,79.2,2.8,58.9,53.5,0,Low,0,0,0.0,0
38341,Male,Mumbai,Tier2,ECE,Networking,Yes,No,8.39,8.37,8.8,8.21,8.88,8.51,9.1,9.1,9.79,84.6,3,5,3.0,3,2,98.2,4.1,96.0,74.7,1,High,1,1,25.96,2
38342,Female,Kolkata,Tier2,EE,DataScience,Yes,Yes,5.68,4.91,5.31,6.07,4.92,5.12,5.24,5.75,5.39,58.0,0,1,1.0,0,0,43.6,1.7,25.4,31.9,0,Low,0,0,0.0,1
38343,Male,Mumbai,Tier1,CS,DataScience,Yes,No,8.01,7.73,7.42,7.53,7.81,7.48,7.47,8.25,7.54,87.2,1,2,1.0,2,0,56.5,2.5,55.9,52.0,0,Mid,1,0,9.92,0
38344,Male,Bangalore,Tier2,CS,Networking,Yes,No,8.46,8.46,8.52,9.2,9.21,8.44,8.9,8.93,8.61,70.4,1,4,4.0,4,1,69.3,4.1,81.5,,1,High,1,0,18.17,2
38345,Male,Chennai,Tier1,Mechanical,Embedded,Yes,No,8.84,8.39,8.53,9.01,8.87,8.9,9.15,9.24,9.14,93.0,2,4,4.0,3,1,79.4,3.5,86.4,,1,High,1,0,18.29,2
38347,Male,Bangalore,Tier2,IT,AI,No,No,6.57,6.04,6.85,7.19,6.26,6.68,6.5,6.8,6.59,70.2,0,2,2.0,2,0,61.0,2.8,56.8,59.6,1,Mid,1,0,8.19,0
38348,Male,Bangalore,Tier1,ECE,Embedded,No,No,5.84,6.51,6.52,6.71,6.13,6.2,6.29,6.24,6.33,83.0,0,2,2.0,1,1,80.1,,43.2,57.1,1,Low,1,0,5.43,0
38349,Male,Jaipur,Tier1,CS,AI,No,No,6.52,7.51,6.89,6.43,6.7,6.84,6.8,7.24,6.72,72.0,0,2,2.0,1,1,68.9,2.1,51.0,50.5,1,Mid,0,0,0.0,0
38350,Male,Kochi,Tier2,IT,DataScience,Yes,No,8.14,7.54,8.42,8.36,8.0,8.11,8.34,8.11,8.25,92.6,2,2,3.0,4,2,95.1,3.8,84.3,76.6,1,High,1,0,22.03,2
38351,Female,Delhi,Tier2,CS,Networking,Yes,No,10.0,10.0,9.94,10.0,10.0,10.0,10.0,10.0,9.9,87.9,2,5,3.0,4,2,96.7,2.8,75.8,,1,High,1,0,18.88,2
38352,Male,Jaipur,Tier2,CS,AI,No,No,7.39,7.25,7.34,7.83,7.09,7.92,7.4,7.42,7.48,81.1,1,0,2.0,2,1,74.4,4.4,62.5,56.4,1,Mid,1,0,10.79,0
38353,Male,Pune,Tier2,CS,Networking,No,No,8.91,8.86,8.47,8.37,8.69,8.75,8.08,8.54,8.45,78.9,1,2,2.0,3,0,,3.6,52.5,52.1,1,High,1,0,22.15,0
38354,Male,Hyderabad,Tier2,ECE,Networking,No,No,6.01,6.67,5.92,6.25,7.18,6.43,6.44,6.71,6.36,76.1,1,2,1.0,1,0,67.3,,54.5,64.0,0,Low,1,0,3.08,0
38355,Female,Mumbai,Tier2,ECE,Networking,Yes,No,5.24,5.08,4.86,4.9,4.26,4.26,4.8,5.24,4.77,75.9,1,2,2.0,2,1,68.3,,45.3,45.1,1,Low,0,0,0.0,0
38356,Female,Hyderabad,Tier2,CS,Networking,Yes,No,9.72,9.69,10.0,10.0,9.96,10.0,10.0,10.0,10.0,92.3,2,3,,4,2,73.5,5.0,85.6,76.2,1,High,1,0,25.17,2
38357,Female,Ahmedabad,Tier2,ECE,Embedded,Yes,No,7.03,7.08,7.05,7.11,6.97,7.01,6.89,6.58,7.06,64.9,1,1,0.0,1,0,53.0,1.3,24.5,26.7,0,Mid,0,0,0.0,1
38358,Male,Delhi,Tier1,IT,Networking,Yes,No,9.89,9.91,10.0,9.98,10.0,10.0,10.0,10.0,9.93,77.9,2,5,3.0,4,2,,3.6,83.6,82.1,0,High,1,0,18.75,2
38359,Male,Jaipur,Tier1,ECE,AI,Yes,No,8.19,8.32,8.83,9.0,8.59,9.06,9.16,9.1,8.73,99.1,3,4,3.0,4,2,80.9,3.3,79.0,73.4,1,High,1,0,22.6,2
38360,Male,Kochi,Tier1,IT,DataScience,Yes,No,8.99,8.45,8.47,8.91,8.97,8.73,8.49,8.6,8.8,85.4,1,4,3.0,3,1,89.9,4.6,79.7,68.2,1,High,1,0,22.24,2
38361,Female,Ahmedabad,Tier2,ECE,Embedded,Yes,No,9.94,10.0,9.84,9.75,10.0,10.0,9.91,10.0,10.0,81.3,2,4,3.0,3,1,77.0,3.8,84.6,50.1,0,High,1,0,18.79,2
38363,Female,Chennai,Tier2,CS,Networking,Yes,Yes,6.46,6.65,6.57,6.85,6.5,7.18,7.07,6.8,6.86,77.5,1,3,2.0,1,0,66.6,,41.1,39.9,1,Mid,1,0,8.16,0
38364,Male,Pune,Tier2,ECE,AI,Yes,No,7.28,7.07,6.84,7.24,7.27,7.21,7.68,7.59,7.22,66.7,1,1,2.0,2,1,64.2,3.4,55.2,37.4,0,Mid,1,0,8.61,0
38365,Female,Ahmedabad,Tier2,CS,Embedded,Yes,No,9.68,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.99,79.5,1,2,2.0,3,1,86.2,4.2,56.7,67.7,1,High,1,0,25.69,0
